patch_id,zone,median_height,centroid_x,centroid_y,bounds,crs,height_bin,spatial_cluster,split
zone2_05118,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_215,train
zone2_04016,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_215,train
zone1_01359,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_98,test
zone1_00488,zone1,13.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone1_98,test
zone2_05257,zone2,14.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone2_215,train
zone1_01165,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_98,test
zone1_02176,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_98,test
zone1_01220,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_98,test
zone2_02828,zone2,9.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_215,train
zone1_01841,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_98,test
zone2_01984,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_215,train
zone1_00940,zone1,11.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone1_98,test
zone2_04584,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_215,train
zone1_01620,zone1,13.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone1_98,test
zone2_04108,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_216,train
zone2_02939,zone2,16.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone2_216,train
zone2_02354,zone2,12.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone2_216,train
zone2_02643,zone2,18.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone2_216,train
zone2_04004,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_216,train
zone2_03976,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_216,train
zone2_04158,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_216,train
zone1_01912,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_98,test
zone2_04845,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_216,train
zone1_00583,zone1,18.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone1_98,test
zone2_01242,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_216,train
zone2_03281,zone2,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_216,train
zone1_02316,zone1,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_98,test
zone2_03314,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_216,train
zone1_02360,zone1,1.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_98,test
zone1_01896,zone1,17.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone1_98,test
zone1_00267,zone1,1.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_98,test
zone1_02385,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_98,test
zone2_01372,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_216,train
zone2_02387,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_216,train
zone2_03170,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_216,train
zone2_04174,zone2,10.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone2_216,train
zone2_00869,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_216,train
zone1_00021,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_98,test
zone1_01282,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_98,test
zone1_00614,zone1,18.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone1_98,test
zone2_02044,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_216,train
zone1_01423,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_98,test
zone1_01964,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_98,test
zone1_01286,zone1,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_99,train
zone1_00665,zone1,16.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone1_99,train
zone2_02933,zone2,17.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone2_216,train
zone1_02167,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_99,train
zone2_05227,zone2,15.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone2_216,train
zone2_02647,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_216,train
zone1_01702,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_99,train
zone2_03771,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_216,train
zone1_00812,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_99,train
zone2_03585,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone2_02517,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone1_00493,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_99,train
zone2_02610,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone2_02181,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_217,train
zone2_00024,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone2_01035,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone2_02344,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone1_02435,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_99,train
zone2_01149,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone2_01213,zone2,17.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone2_217,train
zone2_04500,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone2_01803,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_217,train
zone2_03877,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone1_01848,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_99,train
zone2_05291,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_217,train
zone2_04000,zone2,10.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone2_217,train
zone2_04304,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_217,train
zone2_04706,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone2_00932,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone2_03785,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone2_02094,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone1_00970,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_99,train
zone1_02033,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_99,train
zone1_00697,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_99,train
zone2_04650,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_217,train
zone2_02133,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_217,train
zone2_04167,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone1_01222,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_99,train
zone1_01242,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_99,train
zone1_00439,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_99,train
zone2_03146,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone2_02679,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone2_02249,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone1_00606,zone1,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_99,train
zone2_01551,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone2_00805,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone1_00535,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_99,train
zone1_00934,zone1,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_99,train
zone2_01436,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone1_02068,zone1,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_99,train
zone1_00420,zone1,13.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone1_99,train
zone1_01510,zone1,10.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,10-15m,zone1_99,train
zone2_00314,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone2_01131,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_218,train
zone2_01444,zone2,16.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone2_218,train
zone2_01368,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone1_02329,zone1,7.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_99,train
zone2_02225,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone1_00100,zone1,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_100,train
zone1_00840,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone2_01544,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_218,train
zone2_03689,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone2_02748,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_218,train
zone2_04415,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_218,train
zone2_03236,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone1_02393,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_100,train
zone2_02056,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone1_00446,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone1_00372,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone1_02247,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone1_01036,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone2_04466,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone2_03323,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone1_00115,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_100,train
zone1_02476,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_100,train
zone2_04772,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_218,train
zone2_00479,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone1_01863,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone1_02426,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone1_01590,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_100,train
zone1_00823,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_100,train
zone1_02318,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone2_02411,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_219,train
zone2_01820,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone2_03750,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_219,train
zone2_02352,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone2_03458,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone1_02265,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_100,train
zone2_01489,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone2_03573,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone1_01772,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone2_05011,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_219,train
zone1_01516,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_100,train
zone2_03176,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone2_03766,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_219,train
zone2_01912,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone2_03608,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone1_00979,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone2_05231,zone2,15.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone2_219,train
zone1_01577,zone1,16.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,15-20m,zone1_100,train
zone2_03431,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone1_00988,zone1,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone1_01888,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_100,train
zone2_05176,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone2_00034,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone1_02219,zone1,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_101,val
zone2_01240,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone2_03280,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone2_00405,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone2_00232,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_219,train
zone2_04995,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_03633,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_01008,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_220,val
zone2_00339,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_01872,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_02057,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_04635,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_00546,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_02287,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_02962,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_00031,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone1_01993,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_101,val
zone2_03190,zone2,1.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_04473,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone1_01815,zone1,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_101,val
zone1_02410,zone1,1.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_101,val
zone1_00762,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_101,val
zone1_00141,zone1,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_101,val
zone2_04018,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_01194,zone2,6.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_220,val
zone2_01543,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_03354,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_02814,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_01423,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_220,val
zone2_04382,zone2,5.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_220,val
zone1_01968,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_101,val
zone2_03733,zone2,7.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_220,val
zone2_02071,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_221,test
zone2_04840,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_221,test
zone2_04785,zone2,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_221,test
zone2_03421,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_221,test
zone1_01977,zone1,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_101,val
zone2_05111,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_221,test
zone1_01565,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_101,val
zone2_01755,zone2,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_221,test
zone1_00083,zone1,4.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone1_101,val
zone2_02076,zone2,7.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone2_221,test
zone1_02263,zone1,8.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,5-10m,zone1_101,val
zone2_04758,zone2,3.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_221,test
zone2_02406,zone2,2.0,256.0,256.0,"BoundingBox(left=0.0, bottom=0.0, right=512.0, top=512.0)",,0-5m,zone2_221,test
