split,patch_id,median_height,valid_pixels
val,zone2_03488,3.0,196134
val,zone2_00821,4.0,2575
val,zone1_00496,7.0,9346
val,zone1_00806,10.0,115528
val,zone2_02816,4.0,4983
val,zone2_02876,4.0,2863
val,zone2_03039,4.0,6128
val,zone1_00443,2.0,101530
val,zone2_03495,8.0,22187
val,zone2_04599,4.0,27100
val,zone2_01348,18.0,48574
val,zone2_00890,5.0,8735
val,zone2_00992,3.0,1285
val,zone2_00425,3.0,743
val,zone2_01054,3.0,10297
val,zone2_02921,18.0,58831
val,zone1_00794,3.0,18427
val,zone1_00772,12.0,76787
val,zone1_01559,8.0,52556
val,zone2_00857,3.0,2694
val,zone2_04138,4.0,17191
val,zone2_01397,16.0,6759
val,zone2_03950,8.0,2768
val,zone1_01990,3.0,24231
val,zone2_01395,17.0,26966
val,zone2_02243,3.0,10855
val,zone2_02200,3.0,3027
val,zone2_04751,8.0,1281
val,zone2_03448,3.0,9088
val,zone1_01083,4.0,1020
val,zone2_05091,4.0,31836
val,zone1_01755,8.0,19627
val,zone2_01499,17.0,83104
val,zone2_03003,6.0,80093
val,zone1_02281,3.0,13921
val,zone1_01949,2.0,1177
val,zone2_01734,4.0,9492
val,zone1_00580,17.0,12545
val,zone2_00229,4.0,35171
val,zone2_04565,4.0,44021
val,zone1_00257,3.0,34637
val,zone2_04940,3.0,35755
val,zone1_00552,18.0,1685
val,zone1_01875,3.0,20296
val,zone1_00482,4.0,16196
val,zone2_02692,8.0,1236
val,zone2_03321,3.0,9113
val,zone1_00581,18.0,96969
val,zone1_00058,4.0,8169
val,zone1_01804,3.0,48047
val,zone2_02343,3.0,103
val,zone1_01885,5.0,18578
val,zone2_02060,2.0,2941
val,zone2_02342,4.0,14290
val,zone1_00172,3.0,7127
val,zone2_00292,3.0,27803
val,zone1_00524,8.0,646
val,zone1_01840,2.0,28653
val,zone1_02030,2.0,24457
val,zone1_00991,3.0,21191
val,zone2_01221,3.0,22358
val,zone2_01762,3.0,18466
val,zone2_04892,2.0,14593
val,zone2_01111,4.0,61513
val,zone2_00582,3.0,398
val,zone2_05335,3.0,6734
val,zone2_03025,11.0,5405
val,zone2_00791,3.0,14570
val,zone2_00076,3.0,24293
val,zone2_03363,3.0,34129
val,zone1_01647,1.0,276
val,zone2_03174,5.0,27364
val,zone2_03502,3.0,22721
val,zone2_03710,4.0,570
val,zone2_01940,2.0,1011
val,zone1_01735,2.0,1675
val,zone2_00989,5.0,17500
val,zone2_02492,3.0,6444
val,zone2_04669,3.0,14561
val,zone2_01845,4.0,537
val,zone1_02171,3.0,541
val,zone1_01352,17.0,78948
val,zone2_02026,8.0,19997
val,zone2_01416,2.0,2793
val,zone2_02927,4.0,9628
val,zone1_01051,6.0,5117
val,zone1_01030,5.0,33417
val,zone2_03796,4.0,22034
val,zone2_01886,3.0,2208
val,zone2_03753,3.0,1184
val,zone1_00566,2.0,31129
val,zone2_04207,5.0,13327
val,zone2_01504,6.0,2172
val,zone2_03518,4.0,10005
val,zone1_00701,9.0,47656
val,zone2_05296,4.0,74202
val,zone2_02170,3.0,53334
val,zone2_04715,3.0,23104
val,zone1_01973,4.0,37929
val,zone1_00474,2.0,118616
val,zone1_01961,3.0,21459
val,zone2_00042,3.0,101
val,zone2_04132,8.0,1729
val,zone2_04336,4.0,30603
val,zone2_04721,3.0,8828
val,zone2_00496,4.0,18285
val,zone1_00916,8.0,103
val,zone1_00159,3.0,12661
val,zone2_01525,3.0,24130
val,zone2_00178,3.0,1404
val,zone2_02429,6.0,31160
val,zone1_00004,1.0,1544
val,zone2_05047,4.0,6688
val,zone2_01867,4.0,21281
val,zone2_05079,3.0,6563
val,zone2_03901,4.0,7153
val,zone2_01941,2.0,265
val,zone1_01323,9.0,67414
val,zone2_03769,4.0,1161
val,zone2_00586,4.0,6345
val,zone2_05189,15.0,81311
val,zone1_01629,8.0,41748
val,zone2_02511,18.0,42851
val,zone2_05148,15.0,3534
val,zone2_02757,8.0,1007
val,zone2_04417,10.0,20949
val,zone1_02444,4.0,21656
val,zone2_02645,3.0,2518
val,zone2_04654,8.0,507
val,zone1_00871,2.0,32007
val,zone2_04999,3.0,36445
val,zone2_01681,5.0,33649
val,zone1_01463,14.0,35573
val,zone2_03764,4.0,22462
val,zone2_01623,3.0,10727
val,zone1_02157,8.0,26603
val,zone2_03418,4.0,14030
val,zone2_04697,3.0,859
val,zone2_03438,11.0,4024
val,zone1_00026,3.0,64237
val,zone2_01239,1.0,441
val,zone1_01295,1.0,614
val,zone2_01084,5.0,18587
val,zone1_02404,2.0,17009
val,zone1_00913,8.0,895
val,zone2_00309,3.0,19332
val,zone2_02773,1.0,380
val,zone2_03819,4.0,36207
val,zone1_02185,4.0,22343
val,zone2_03674,7.0,3933
val,zone2_01921,2.0,951
val,zone2_04771,4.0,18749
val,zone2_03107,6.0,14253
val,zone1_00938,4.0,33788
val,zone2_03427,3.0,24902
val,zone2_03095,3.0,23795
val,zone1_00094,4.0,39815
val,zone2_04574,3.0,5194
val,zone2_02055,8.0,4364
val,zone1_02059,8.0,4292
val,zone2_01857,3.0,13693
val,zone2_01357,4.0,9302
val,zone2_02404,2.0,55290
val,zone2_00649,2.0,391
val,zone2_00675,3.0,9071
val,zone1_00520,2.0,3128
val,zone2_02408,2.0,2013
val,zone2_00981,4.0,42727
val,zone2_03097,3.0,2793
val,zone2_04011,3.0,10662
val,zone1_01310,2.0,12433
val,zone2_02663,3.0,691
val,zone1_01252,2.0,724
val,zone1_00898,8.0,54053
val,zone2_04577,14.0,6640
val,zone1_00385,3.0,588
val,zone2_03714,3.0,7309
val,zone1_00744,8.0,89372
val,zone2_01565,3.0,1802
val,zone2_01697,1.0,3589
val,zone1_01133,3.0,28979
val,zone1_01796,8.0,438
val,zone2_00488,3.0,11644
val,zone2_00794,2.0,8171
val,zone2_02303,5.0,9429
val,zone2_04877,3.0,8590
val,zone2_01032,3.0,30128
val,zone2_02311,4.0,1685
val,zone2_03642,4.0,13607
val,zone1_02152,8.0,7669
val,zone2_01938,3.0,913
val,zone2_02121,8.0,7396
val,zone2_03625,8.0,639
val,zone1_02020,4.0,13370
val,zone2_05356,3.0,9131
val,zone1_02169,2.0,13109
val,zone1_01170,2.0,6957
val,zone2_01281,18.0,63253
val,zone2_02789,4.0,7418
val,zone2_05014,8.0,282
val,zone2_04770,4.0,7530
val,zone2_00764,5.0,6078
val,zone2_01612,3.0,7669
val,zone2_02892,3.0,12326
val,zone1_01741,3.0,26247
val,zone2_00100,3.0,4254
val,zone2_03404,5.0,13556
val,zone2_04702,15.0,29698
val,zone2_02169,3.0,66134
val,zone2_05003,15.0,1343
val,zone1_01728,3.0,30619
val,zone1_00542,6.0,23190
val,zone1_02193,8.0,3252
val,zone2_00809,2.0,10021
val,zone2_00107,3.0,15678
val,zone2_04117,3.0,48427
val,zone1_00262,3.0,47947
val,zone2_04255,7.0,101269
val,zone1_01876,2.0,3793
val,zone1_00458,8.0,145
val,zone2_03879,3.0,7745
val,zone2_03817,3.0,39744
val,zone2_04427,2.0,4366
val,zone2_00179,2.0,161
val,zone2_03131,9.0,15100
val,zone1_01799,8.0,18575
val,zone2_02085,5.0,303
val,zone2_03160,3.0,6617
val,zone2_02765,2.0,3445
val,zone2_05103,15.0,72630
val,zone1_02211,8.0,18602
val,zone2_00631,3.0,12944
val,zone2_01309,2.0,541
val,zone1_01338,4.0,12002
val,zone1_02005,8.0,671
val,zone2_03496,2.0,4638
val,zone2_01898,4.0,2095
val,zone1_01401,2.0,750
val,zone2_02724,3.0,8137
val,zone2_02513,6.0,57240
val,zone1_00584,18.0,23219
val,zone2_02831,3.0,37450
val,zone2_03122,6.0,51931
val,zone2_05196,15.0,71666
val,zone2_03272,4.0,8525
val,zone1_02187,8.0,1586
val,zone2_03013,13.0,39963
val,zone1_01716,8.0,75034
val,zone2_00433,3.0,4308
val,zone2_00555,3.0,2457
val,zone1_01332,2.0,22977
val,zone2_00511,4.0,540
val,zone2_04356,2.0,142
val,zone2_02730,4.0,56499
val,zone2_01237,2.0,9875
val,zone1_02277,6.0,5285
val,zone2_00636,3.0,18154
val,zone1_00827,8.0,8711
val,zone2_04621,8.0,1031
val,zone1_01907,3.0,26769
val,zone2_04529,3.0,25203
val,zone1_00653,1.0,239
val,zone1_02370,2.0,1895
val,zone2_03855,6.0,6516
val,zone1_01866,1.0,20625
val,zone2_02940,14.0,19321
val,zone1_00375,2.0,5930
val,zone1_00569,4.0,513
val,zone2_03294,3.0,1839
val,zone1_01575,14.0,124926
val,zone2_02252,4.0,52096
val,zone2_00485,3.0,3284
val,zone2_04582,15.0,1759
val,zone2_04776,3.0,13276
val,zone2_02589,3.0,31458
val,zone2_02672,4.0,14815
val,zone2_04317,6.0,404
val,zone1_02401,2.0,157
val,zone2_02045,3.0,3504
val,zone1_00645,2.0,1106
val,zone2_00623,3.0,6380
val,zone2_05078,4.0,4401
val,zone1_01022,2.0,8913
val,zone2_01915,7.0,160
val,zone2_01286,3.0,10146
val,zone2_03500,4.0,27456
val,zone1_00355,3.0,298
val,zone2_04134,2.0,833
val,zone1_02166,2.0,6664
val,zone2_02468,3.0,3029
val,zone2_00340,3.0,8285
val,zone2_04465,8.0,1469
val,zone2_00463,3.0,8975
val,zone1_00792,8.0,864
val,zone2_00635,3.0,6469
val,zone1_00759,3.0,862
val,zone1_00837,3.0,60935
val,zone2_00280,3.0,15356
val,zone2_03777,15.0,21111
val,zone1_01763,3.0,28941
val,zone1_01273,8.0,14376
val,zone1_02276,6.0,4687
val,zone2_00310,3.0,11677
val,zone2_00985,5.0,8886
val,zone2_03242,9.0,11258
val,zone1_01307,2.0,54836
val,zone2_04124,8.0,340
val,zone2_03739,3.0,995
val,zone1_00053,3.0,148
val,zone2_04644,5.0,1354
val,zone2_04153,3.0,12995
val,zone1_02278,4.0,4520
val,zone2_02350,5.0,12472
val,zone2_01202,3.0,13833
val,zone1_01805,2.0,3093
val,zone2_00959,3.0,22829
val,zone2_01987,5.0,10114
val,zone2_03268,17.0,13161
val,zone2_02846,5.0,7155
val,zone2_03388,3.0,53210
val,zone1_01628,8.0,75024
val,zone2_02120,2.0,10353
val,zone1_00217,4.0,33652
val,zone2_02454,4.0,28142
val,zone2_01662,3.0,40320
val,zone1_01905,1.0,297
val,zone1_01791,8.0,11677
val,zone1_00767,5.0,67107
val,zone1_00244,2.0,4021
val,zone1_00260,4.0,26380
val,zone2_00979,3.0,1991
val,zone2_02360,3.0,1006
val,zone1_00712,8.0,13004
val,zone2_01990,8.0,1151
val,zone2_04831,4.0,36908
val,zone2_03590,2.0,881
val,zone2_03066,17.0,51454
val,zone1_00839,3.0,11952
val,zone2_03556,5.0,823
val,zone1_01143,11.0,85714
val,zone1_01828,4.0,9261
val,zone1_02006,8.0,80388
val,zone1_02253,4.0,5746
val,zone2_03597,6.0,5308
val,zone1_00204,8.0,1145
val,zone1_00912,8.0,6079
val,zone2_02761,3.0,1991
test,zone3_00000,2.0,561
test,zone3_00001,7.0,67716
test,zone3_00002,8.0,87730
test,zone3_00003,10.0,87161
test,zone3_00004,9.0,40578
test,zone3_00005,9.0,31577
test,zone3_00006,9.0,64605
test,zone3_00007,5.0,30094
test,zone3_00008,18.0,54471
test,zone3_00009,17.0,33338
test,zone3_00010,18.0,78378
test,zone3_00011,18.0,88334
test,zone3_00012,18.0,5319
test,zone3_00013,17.0,48529
test,zone3_00014,6.0,14708
test,zone3_00015,5.0,3257
test,zone3_00016,7.0,28351
test,zone3_00017,8.0,112
test,zone3_00018,8.0,112
test,zone3_00019,2.0,668
test,zone3_00020,6.0,13377
test,zone3_00021,2.0,551
test,zone3_00022,7.0,14642
test,zone3_00023,9.0,48019
test,zone3_00024,9.0,80816
test,zone3_00025,10.0,35709
test,zone3_00026,10.0,27736
test,zone3_00027,10.0,58339
test,zone3_00028,10.0,59082
test,zone3_00029,17.0,3988
test,zone3_00030,17.0,56143
test,zone3_00031,17.0,48900
test,zone3_00032,18.0,21783
test,zone3_00033,2.0,7438
test,zone3_00034,18.0,27362
test,zone3_00035,2.0,5161
test,zone3_00036,10.0,40353
test,zone3_00037,4.0,7692
test,zone3_00038,7.0,83479
test,zone3_00039,8.0,22802
test,zone3_00040,9.0,44176
test,zone3_00041,9.0,94832
test,zone3_00042,10.0,85016
test,zone3_00043,10.0,73801
test,zone3_00044,10.0,101495
test,zone3_00045,10.0,139355
test,zone3_00046,10.0,59200
test,zone3_00047,17.0,6590
test,zone3_00048,17.0,66218
test,zone3_00049,4.0,10021
test,zone3_00050,7.0,17158
test,zone3_00051,2.0,8675
test,zone3_00052,8.0,29023
test,zone3_00053,8.0,49260
test,zone3_00054,4.0,2296
test,zone3_00055,3.0,111
test,zone3_00056,9.0,80458
test,zone3_00057,11.0,89920
test,zone3_00058,3.0,4882
test,zone3_00059,3.0,6131
test,zone3_00060,3.0,4995
test,zone3_00061,4.0,1762
test,zone3_00062,9.0,10778
test,zone3_00063,10.0,78082
test,zone3_00064,12.0,52306
test,zone3_00065,9.0,87498
test,zone3_00066,9.0,15645
test,zone3_00067,9.0,40829
test,zone3_00068,9.0,96662
test,zone3_00069,9.0,86447
test,zone3_00070,9.0,125728
test,zone3_00071,10.0,66637
test,zone3_00072,10.0,115818
test,zone3_00073,9.0,101694
test,zone3_00074,9.0,41153
test,zone3_00075,17.0,2289
test,zone3_00076,10.0,17680
test,zone3_00077,6.0,102085
test,zone3_00078,8.0,25904
test,zone3_00079,12.0,54891
test,zone3_00080,16.0,3425
test,zone3_00081,12.0,6058
test,zone3_00082,10.0,99512
test,zone3_00083,10.0,166691
test,zone3_00084,7.0,75359
test,zone3_00085,3.0,966
test,zone3_00086,4.0,23626
test,zone3_00087,11.0,39655
test,zone3_00088,11.0,52250
test,zone3_00089,12.0,63653
test,zone3_00090,11.0,35550
test,zone3_00091,9.0,29068
test,zone3_00092,15.0,4099
test,zone3_00093,15.0,48761
test,zone3_00094,9.0,91815
test,zone3_00095,8.0,84687
test,zone3_00096,8.0,105231
test,zone3_00097,9.0,66306
test,zone3_00098,9.0,95302
test,zone3_00099,9.0,61369
test,zone3_00100,9.0,31935
test,zone3_00101,2.0,1701
test,zone3_00102,10.0,69936
test,zone3_00103,12.0,91797
test,zone3_00104,15.0,130572
test,zone3_00105,13.0,78204
test,zone3_00106,9.0,74817
test,zone3_00107,7.0,48961
test,zone3_00108,7.0,39101
test,zone3_00109,7.0,6867
test,zone3_00110,4.0,9991
test,zone3_00111,4.0,2127
test,zone3_00112,5.0,36418
test,zone3_00113,4.0,6493
test,zone3_00114,16.0,43429
test,zone3_00115,14.0,2377
test,zone3_00116,3.0,48362
test,zone3_00117,8.0,48435
test,zone3_00118,11.0,110554
test,zone3_00119,11.0,67891
test,zone3_00120,9.0,46980
test,zone3_00121,10.0,4507
test,zone3_00122,15.0,15512
test,zone3_00123,15.0,79034
test,zone3_00124,8.0,35037
test,zone3_00125,8.0,61375
test,zone3_00126,9.0,79289
test,zone3_00127,10.0,83756
test,zone3_00128,9.0,98561
test,zone3_00129,9.0,58551
test,zone3_00130,9.0,20091
test,zone3_00131,4.0,88462
test,zone3_00132,14.0,101216
test,zone3_00133,15.0,150749
test,zone3_00134,16.0,124515
test,zone3_00135,11.0,71239
test,zone3_00136,8.0,46162
test,zone3_00137,9.0,7727
test,zone3_00138,3.0,116
test,zone3_00139,3.0,299
test,zone3_00140,4.0,2267
test,zone3_00141,8.0,314
test,zone3_00142,4.0,7807
test,zone3_00143,5.0,76594
test,zone3_00144,5.0,46652
test,zone3_00145,5.0,3927
test,zone3_00146,3.0,1433
test,zone3_00147,20.0,71868
test,zone3_00148,20.0,25190
test,zone3_00149,7.0,88005
test,zone3_00150,11.0,66208
test,zone3_00151,9.0,131789
test,zone3_00152,9.0,9906
test,zone3_00153,2.0,971
test,zone3_00154,15.0,25535
test,zone3_00155,10.0,69970
test,zone3_00156,8.0,85730
test,zone3_00157,9.0,84785
test,zone3_00158,9.0,90599
test,zone3_00159,9.0,83030
test,zone3_00160,4.0,52145
test,zone3_00161,10.0,79032
test,zone3_00162,7.0,54843
test,zone3_00163,7.0,51905
test,zone3_00164,12.0,61482
test,zone3_00165,12.0,108153
test,zone3_00166,11.0,36550
test,zone3_00167,18.0,18113
test,zone3_00168,18.0,73180
test,zone3_00169,17.0,22398
test,zone3_00170,3.0,611
test,zone3_00171,14.0,8715
test,zone3_00172,15.0,70329
test,zone3_00173,16.0,70895
test,zone3_00174,15.0,56131
test,zone3_00175,3.0,648
test,zone3_00176,20.0,19503
test,zone3_00177,12.0,43164
test,zone3_00178,9.0,113794
test,zone3_00179,5.0,52340
test,zone3_00180,5.0,194
test,zone3_00181,7.0,7963
test,zone3_00182,2.0,100
test,zone3_00183,2.0,1251
test,zone3_00184,15.0,20073
test,zone3_00185,8.0,78669
test,zone3_00186,9.0,46870
test,zone3_00187,12.0,77129
test,zone3_00188,10.0,30646
test,zone3_00189,12.0,66867
test,zone3_00190,13.0,116769
test,zone3_00191,12.0,103138
test,zone3_00192,5.0,31584
test,zone3_00193,15.0,76622
test,zone3_00194,11.0,78563
test,zone3_00195,2.0,1173
test,zone3_00196,4.0,17869
test,zone3_00197,6.0,423
test,zone3_00198,17.0,12330
test,zone3_00199,8.0,417
test,zone3_00200,8.0,417
test,zone3_00201,14.0,15877
test,zone3_00202,14.0,110369
test,zone3_00203,15.0,87488
test,zone3_00204,15.0,74012
test,zone3_00205,3.0,459
test,zone3_00206,4.0,43829
test,zone3_00207,3.0,18470
test,zone3_00208,3.0,8117
test,zone3_00209,9.0,455
test,zone3_00210,5.0,15197
test,zone3_00211,8.0,30912
test,zone3_00212,15.0,69077
test,zone3_00213,14.0,71731
test,zone3_00214,15.0,83922
test,zone3_00215,8.0,60283
test,zone3_00216,10.0,35253
test,zone3_00217,13.0,53937
test,zone3_00218,8.0,23095
test,zone3_00219,9.0,93504
test,zone3_00220,13.0,88585
test,zone3_00221,15.0,129061
test,zone3_00222,15.0,85796
test,zone3_00223,13.0,108804
test,zone3_00224,10.0,77649
test,zone3_00225,9.0,58240
test,zone3_00226,6.0,4504
test,zone3_00227,6.0,15986
test,zone3_00228,2.0,1890
test,zone3_00229,8.0,525
test,zone3_00230,8.0,525
test,zone3_00231,14.0,5486
test,zone3_00232,15.0,67696
test,zone3_00233,15.0,26014
test,zone3_00234,10.0,37026
test,zone3_00235,9.0,117975
test,zone3_00236,8.0,36418
test,zone3_00237,9.0,92378
test,zone3_00238,5.0,65413
test,zone3_00239,19.0,23494
test,zone3_00240,5.0,12813
test,zone3_00241,20.0,40306
test,zone3_00242,16.0,30056
test,zone3_00243,15.0,32464
test,zone3_00244,7.0,19739
test,zone3_00245,4.0,48685
test,zone3_00246,4.0,41867
test,zone3_00247,9.0,55708
test,zone3_00248,9.0,55616
test,zone3_00249,15.0,103550
test,zone3_00250,13.0,128058
test,zone3_00251,13.0,91678
test,zone3_00252,10.0,86819
test,zone3_00253,9.0,104120
test,zone3_00254,10.0,97845
test,zone3_00255,10.0,43456
test,zone3_00256,6.0,8964
test,zone3_00257,2.0,807
test,zone3_00258,2.0,3206
test,zone3_00259,2.0,2065
test,zone3_00260,18.0,21774
test,zone3_00261,18.0,27715
test,zone3_00262,9.0,1302
test,zone3_00263,12.0,102704
test,zone3_00264,12.0,20242
test,zone3_00265,11.0,82269
test,zone3_00266,11.0,98239
test,zone3_00267,19.0,15170
test,zone3_00268,19.0,83590
test,zone3_00269,12.0,60253
test,zone3_00270,11.0,33687
test,zone3_00271,11.0,11957
test,zone3_00272,4.0,9084
test,zone3_00273,4.0,6123
test,zone3_00274,4.0,39629
test,zone3_00275,9.0,29860
test,zone3_00276,10.0,68551
test,zone3_00277,8.0,51682
test,zone3_00278,12.0,95896
test,zone3_00279,13.0,77954
test,zone3_00280,14.0,62708
test,zone3_00281,12.0,59322
test,zone3_00282,9.0,90062
test,zone3_00283,10.0,97893
test,zone3_00284,12.0,51564
test,zone3_00285,3.0,455
test,zone3_00286,4.0,5579
test,zone3_00287,18.0,9488
test,zone3_00288,18.0,78506
test,zone3_00289,18.0,33265
test,zone3_00290,13.0,72895
test,zone3_00291,12.0,78276
test,zone3_00292,11.0,37774
test,zone3_00293,11.0,112427
test,zone3_00294,9.0,22025
test,zone3_00295,16.0,38037
test,zone3_00296,16.0,78649
test,zone3_00297,10.0,34758
test,zone3_00298,9.0,42905
test,zone3_00299,4.0,17653
test,zone3_00300,12.0,58374
test,zone3_00301,4.0,55657
test,zone3_00302,3.0,13486
test,zone3_00303,16.0,44799
test,zone3_00304,12.0,68276
test,zone3_00305,12.0,141272
test,zone3_00306,13.0,107400
test,zone3_00307,13.0,89905
test,zone3_00308,17.0,107793
test,zone3_00309,6.0,36319
test,zone3_00310,18.0,2079
test,zone3_00311,2.0,3557
test,zone3_00312,3.0,22765
test,zone3_00313,3.0,3603
test,zone3_00314,3.0,8559
test,zone3_00315,3.0,884
test,zone3_00316,3.0,2835
test,zone3_00317,3.0,10796
test,zone3_00318,3.0,13112
test,zone3_00319,18.0,49892
test,zone3_00320,18.0,79687
test,zone3_00321,12.0,8074
test,zone3_00322,12.0,99337
test,zone3_00323,14.0,6815
test,zone3_00324,11.0,101891
test,zone3_00325,6.0,39992
test,zone3_00326,16.0,49031
test,zone3_00327,17.0,94921
test,zone3_00328,12.0,72439
test,zone3_00329,9.0,8547
test,zone3_00330,5.0,16070
test,zone3_00331,13.0,14887
test,zone3_00332,15.0,60613
test,zone3_00333,3.0,5234
test,zone3_00334,4.0,22391
test,zone3_00335,4.0,24860
test,zone3_00336,3.0,48140
test,zone3_00337,8.0,81357
test,zone3_00338,14.0,101245
test,zone3_00339,4.0,58766
test,zone3_00340,12.0,77939
test,zone3_00341,12.0,32884
test,zone3_00342,8.0,21446
test,zone3_00343,3.0,28576
test,zone3_00344,3.0,28322
test,zone3_00345,3.0,7674
test,zone3_00346,6.0,7019
test,zone3_00347,4.0,7998
test,zone3_00348,4.0,57537
test,zone3_00349,4.0,13958
test,zone3_00350,9.0,9925
test,zone3_00351,8.0,48164
test,zone3_00352,2.0,7357
test,zone3_00353,2.0,29575
test,zone3_00354,4.0,16725
test,zone3_00355,5.0,38886
test,zone3_00356,6.0,8293
test,zone3_00357,3.0,2365
test,zone3_00358,3.0,2360
test,zone3_00359,17.0,81157
test,zone3_00360,17.0,37882
test,zone3_00361,7.0,26105
test,zone3_00362,7.0,14465
test,zone3_00363,10.0,47813
test,zone3_00364,14.0,129762
test,zone3_00365,14.0,39741
test,zone3_00366,14.0,94956
test,zone3_00367,14.0,119146
test,zone3_00368,12.0,60739
test,zone3_00369,7.0,17768
test,zone3_00370,7.0,9137
test,zone3_00371,3.0,26419
test,zone3_00372,3.0,31399
test,zone3_00373,3.0,2070
test,zone3_00374,3.0,5370
test,zone3_00375,4.0,69214
test,zone3_00376,16.0,74691
test,zone3_00377,18.0,25687
test,zone3_00378,3.0,45416
test,zone3_00379,3.0,40218
test,zone3_00380,9.0,16165
test,zone3_00381,3.0,602
test,zone3_00382,1.0,199
test,zone3_00383,7.0,88533
test,zone3_00384,7.0,45889
test,zone3_00385,6.0,1926
test,zone3_00386,6.0,99537
test,zone3_00387,7.0,39580
test,zone3_00388,3.0,21998
test,zone3_00389,2.0,1064
test,zone3_00390,3.0,676
test,zone3_00391,5.0,56197
test,zone3_00392,3.0,17482
test,zone3_00393,5.0,272
test,zone3_00394,5.0,36398
test,zone3_00395,3.0,24322
test,zone3_00396,11.0,10361
test,zone3_00397,17.0,56231
test,zone3_00398,3.0,7856
test,zone3_00399,2.0,9920
test,zone3_00400,7.0,12517
test,zone3_00401,18.0,56256
test,zone3_00402,18.0,82519
test,zone3_00403,15.0,104776
test,zone3_00404,15.0,152403
test,zone3_00405,3.0,106471
test,zone3_00406,3.0,86262
test,zone3_00407,5.0,13437
test,zone3_00408,9.0,1895
test,zone3_00409,3.0,2056
test,zone3_00410,3.0,8016
test,zone3_00411,2.0,293
test,zone3_00412,9.0,5271
test,zone3_00413,3.0,52396
test,zone3_00414,3.0,64770
test,zone3_00415,18.0,83645
test,zone3_00416,18.0,86607
test,zone3_00417,8.0,70045
test,zone3_00418,2.0,821
test,zone3_00419,2.0,414
test,zone3_00420,7.0,49655
test,zone3_00421,5.0,30024
test,zone3_00422,2.0,274
test,zone3_00423,4.0,40922
test,zone3_00424,4.0,8296
test,zone3_00425,7.0,11783
test,zone3_00426,3.0,42555
test,zone3_00427,7.0,18305
test,zone3_00428,6.0,11502
test,zone3_00429,6.0,4030
test,zone3_00430,6.0,4668
test,zone3_00431,3.0,15706
test,zone3_00432,3.0,14056
test,zone3_00433,4.0,88000
test,zone3_00434,4.0,59232
test,zone3_00435,11.0,1401
test,zone3_00436,2.0,363
test,zone3_00437,2.0,3984
test,zone3_00438,6.0,210
test,zone3_00439,15.0,31647
test,zone3_00440,15.0,131365
test,zone3_00441,15.0,129422
test,zone3_00442,15.0,70887
test,zone3_00443,4.0,83732
test,zone3_00444,2.0,40543
test,zone3_00445,3.0,60517
test,zone3_00446,10.0,24363
test,zone3_00447,9.0,24777
test,zone3_00448,2.0,11522
test,zone3_00449,2.0,48492
test,zone3_00450,17.0,107073
test,zone3_00451,18.0,106619
test,zone3_00452,18.0,77377
test,zone3_00453,17.0,44110
test,zone3_00454,8.0,4353
test,zone3_00455,3.0,34102
test,zone3_00456,6.0,6375
test,zone3_00457,7.0,39585
test,zone3_00458,5.0,7792
test,zone3_00459,3.0,25948
test,zone3_00460,5.0,11094
test,zone3_00461,4.0,6820
test,zone3_00462,8.0,76779
test,zone3_00463,9.0,499
test,zone3_00464,5.0,23812
test,zone3_00465,6.0,111796
test,zone3_00466,2.0,392
test,zone3_00467,6.0,45371
test,zone3_00468,5.0,64037
test,zone3_00469,3.0,34496
test,zone3_00470,5.0,39575
test,zone3_00471,6.0,10220
test,zone3_00472,5.0,15631
test,zone3_00473,8.0,17174
test,zone3_00474,3.0,33956
test,zone3_00475,4.0,12903
test,zone3_00476,4.0,28915
test,zone3_00477,3.0,2963
test,zone3_00478,3.0,1512
test,zone3_00479,15.0,4871
test,zone3_00480,15.0,63211
test,zone3_00481,14.0,110075
test,zone3_00482,9.0,27287
test,zone3_00483,11.0,57846
test,zone3_00484,8.0,125249
test,zone3_00485,3.0,24711
test,zone3_00486,8.0,22807
test,zone3_00487,10.0,10930
test,zone3_00488,2.0,202
test,zone3_00489,3.0,982
test,zone3_00490,2.0,1159
test,zone3_00491,3.0,11745
test,zone3_00492,16.0,104691
test,zone3_00493,16.0,61718
test,zone3_00494,18.0,27758
test,zone3_00495,3.0,3203
test,zone3_00496,2.0,980
test,zone3_00497,6.0,9668
test,zone3_00498,6.0,8223
test,zone3_00499,4.0,12699
test,zone3_00500,3.0,17362
test,zone3_00501,3.0,3080
test,zone3_00502,5.0,25742
test,zone3_00503,4.0,14750
test,zone3_00504,8.0,76052
test,zone3_00505,5.0,43024
test,zone3_00506,4.0,38013
test,zone3_00507,7.0,6550
test,zone3_00508,3.0,414
test,zone3_00509,7.0,1147
test,zone3_00510,5.0,9029
test,zone3_00511,5.0,10617
test,zone3_00512,4.0,5135
test,zone3_00513,6.0,42574
test,zone3_00514,5.0,48180
test,zone3_00515,7.0,129812
test,zone3_00516,4.0,40958
test,zone3_00517,5.0,5983
test,zone3_00518,9.0,7718
test,zone3_00519,7.0,2975
test,zone3_00520,11.0,45758
test,zone3_00521,10.0,17212
test,zone3_00522,5.0,19852
test,zone3_00523,10.0,130446
test,zone3_00524,8.0,97489
test,zone3_00525,9.0,133794
test,zone3_00526,9.0,47259
test,zone3_00527,10.0,125713
test,zone3_00528,9.0,49310
test,zone3_00529,9.0,794
test,zone3_00530,3.0,657
test,zone3_00531,2.0,202
